date,pressure_hpa,pressure_change_hpa,year,month,day,day_of_year,location,lat,lon,elevation_m,data_type
2022-09-12,902.3,15.9,2022,9,12,255,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-13,903.1,0.8,2022,9,13,256,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-14,884.3,-18.8,2022,9,14,257,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-15,880.0,-4.3,2022,9,15,258,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-16,890.5,10.5,2022,9,16,259,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-17,900.0,9.5,2022,9,17,260,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-18,889.0,-10.9,2022,9,18,261,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-19,894.9,5.9,2022,9,19,262,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-20,894.7,-0.2,2022,9,20,263,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-21,894.3,-0.4,2022,9,21,264,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-22,893.8,-0.5,2022,9,22,265,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-23,906.7,12.8,2022,9,23,266,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-24,900.5,-6.2,2022,9,24,267,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-25,890.1,-10.4,2022,9,25,268,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-26,894.8,4.7,2022,9,26,269,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-27,899.9,5.1,2022,9,27,270,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-28,891.5,-8.4,2022,9,28,271,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-29,913.7,22.3,2022,9,29,272,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-09-30,902.8,-11.0,2022,9,30,273,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-01,897.7,-5.0,2022,10,1,274,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-02,894.5,-3.2,2022,10,2,275,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-03,886.3,-8.3,2022,10,3,276,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-04,896.1,9.8,2022,10,4,277,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-05,903.9,7.9,2022,10,5,278,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-06,894.3,-9.6,2022,10,6,279,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-07,905.8,11.5,2022,10,7,280,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-08,900.3,-5.5,2022,10,8,281,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-09,903.5,3.1,2022,10,9,282,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-10,905.2,1.7,2022,10,10,283,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-11,880.0,-25.2,2022,10,11,284,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-12,906.0,26.0,2022,10,12,285,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-13,902.4,-3.6,2022,10,13,286,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-14,899.4,-3.0,2022,10,14,287,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-15,885.2,-14.2,2022,10,15,288,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-16,900.6,15.4,2022,10,16,289,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-17,901.5,0.9,2022,10,17,290,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-18,900.7,-0.8,2022,10,18,291,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-19,900.9,0.2,2022,10,19,292,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-20,900.0,-0.8,2022,10,20,293,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-21,911.2,11.2,2022,10,21,294,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-22,898.2,-13.0,2022,10,22,295,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-23,899.7,1.6,2022,10,23,296,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-24,924.0,24.2,2022,10,24,297,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-25,902.0,-21.9,2022,10,25,298,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-26,898.3,-3.8,2022,10,26,299,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-27,897.3,-0.9,2022,10,27,300,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-28,907.3,10.0,2022,10,28,301,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-29,899.1,-8.2,2022,10,29,302,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-30,902.0,2.8,2022,10,30,303,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-10-31,907.7,5.8,2022,10,31,304,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-01,901.2,-6.5,2022,11,1,305,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-02,900.8,-0.4,2022,11,2,306,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-03,896.4,-4.4,2022,11,3,307,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-04,881.0,-15.3,2022,11,4,308,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-05,906.3,25.2,2022,11,5,309,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-06,907.8,1.5,2022,11,6,310,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-07,894.7,-13.1,2022,11,7,311,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-08,908.1,13.4,2022,11,8,312,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-09,901.7,-6.4,2022,11,9,313,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-10,904.4,2.6,2022,11,10,314,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-11,899.2,-5.2,2022,11,11,315,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-12,926.3,27.1,2022,11,12,316,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-13,899.0,-27.3,2022,11,13,317,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-14,905.0,6.0,2022,11,14,318,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-15,901.9,-3.1,2022,11,15,319,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-16,911.8,9.9,2022,11,16,320,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-17,914.6,2.8,2022,11,17,321,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-18,902.7,-12.0,2022,11,18,322,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-19,903.8,1.1,2022,11,19,323,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-20,902.8,-1.0,2022,11,20,324,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-21,907.5,4.7,2022,11,21,325,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-22,899.4,-8.1,2022,11,22,326,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-23,901.1,1.7,2022,11,23,327,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-24,912.1,11.0,2022,11,24,328,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-25,906.1,-6.0,2022,11,25,329,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-26,900.8,-5.3,2022,11,26,330,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-27,899.3,-1.5,2022,11,27,331,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-28,916.9,17.6,2022,11,28,332,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-29,898.7,-18.2,2022,11,29,333,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-11-30,900.1,1.4,2022,11,30,334,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-01,907.3,7.2,2022,12,1,335,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-02,904.9,-2.5,2022,12,2,336,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-03,903.9,-1.0,2022,12,3,337,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-04,907.6,3.7,2022,12,4,338,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-05,919.5,11.9,2022,12,5,339,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-06,893.9,-25.6,2022,12,6,340,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-07,893.9,0.0,2022,12,7,341,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-08,897.7,3.8,2022,12,8,342,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-09,900.3,2.7,2022,12,9,343,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-10,894.8,-5.5,2022,12,10,344,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-11,897.7,2.9,2022,12,11,345,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-12,910.7,13.0,2022,12,12,346,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-13,903.2,-7.6,2022,12,13,347,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-14,889.7,-13.4,2022,12,14,348,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-15,905.9,16.1,2022,12,15,349,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-16,898.2,-7.6,2022,12,16,350,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-17,903.7,5.5,2022,12,17,351,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-18,902.4,-1.3,2022,12,18,352,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-19,887.6,-14.9,2022,12,19,353,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-20,901.1,13.6,2022,12,20,354,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-21,908.8,7.7,2022,12,21,355,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-22,905.9,-3.0,2022,12,22,356,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-23,904.6,-1.3,2022,12,23,357,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-24,911.1,6.5,2022,12,24,358,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-25,913.4,2.3,2022,12,25,359,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-26,921.1,7.7,2022,12,26,360,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-27,913.7,-7.4,2022,12,27,361,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-28,896.4,-17.2,2022,12,28,362,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-29,906.6,10.1,2022,12,29,363,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-30,915.7,9.1,2022,12,30,364,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2022-12-31,909.2,-6.5,2022,12,31,365,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-01,897.5,-11.7,2023,1,1,1,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-02,906.5,9.0,2023,1,2,2,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-03,899.0,-7.5,2023,1,3,3,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-04,899.3,0.3,2023,1,4,4,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-05,912.9,13.6,2023,1,5,5,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-06,905.2,-7.7,2023,1,6,6,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-07,902.9,-2.3,2023,1,7,7,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-08,917.0,14.1,2023,1,8,8,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-09,927.8,10.9,2023,1,9,9,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-10,906.6,-21.2,2023,1,10,10,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-11,906.5,-0.1,2023,1,11,11,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-12,910.5,4.0,2023,1,12,12,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-13,903.2,-7.3,2023,1,13,13,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-14,898.8,-4.4,2023,1,14,14,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-15,901.0,2.2,2023,1,15,15,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-16,904.6,3.7,2023,1,16,16,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-17,908.2,3.6,2023,1,17,17,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-18,904.4,-3.8,2023,1,18,18,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-19,901.1,-3.3,2023,1,19,19,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-20,912.3,11.2,2023,1,20,20,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-21,894.4,-17.8,2023,1,21,21,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-22,904.5,10.1,2023,1,22,22,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-23,909.2,4.6,2023,1,23,23,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-24,908.8,-0.4,2023,1,24,24,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-25,905.2,-3.6,2023,1,25,25,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-26,903.9,-1.3,2023,1,26,26,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-27,911.6,7.6,2023,1,27,27,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-28,903.2,-8.4,2023,1,28,28,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-29,900.7,-2.5,2023,1,29,29,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-30,883.8,-16.9,2023,1,30,30,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-01-31,907.1,23.3,2023,1,31,31,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-01,903.5,-3.7,2023,2,1,32,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-02,897.0,-6.4,2023,2,2,33,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-03,917.3,20.2,2023,2,3,34,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-04,899.9,-17.4,2023,2,4,35,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-05,899.7,-0.2,2023,2,5,36,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-06,899.7,-0.0,2023,2,6,37,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-07,901.6,1.9,2023,2,7,38,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-08,901.2,-0.4,2023,2,8,39,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-09,907.0,5.8,2023,2,9,40,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-10,912.2,5.1,2023,2,10,41,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-11,916.4,4.2,2023,2,11,42,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-12,933.7,17.3,2023,2,12,43,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-13,900.8,-32.9,2023,2,13,44,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-14,911.7,10.9,2023,2,14,45,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-15,900.5,-11.2,2023,2,15,46,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-16,899.5,-1.0,2023,2,16,47,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-17,899.0,-0.5,2023,2,17,48,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-18,904.7,5.8,2023,2,18,49,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-19,906.6,1.9,2023,2,19,50,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-20,903.5,-3.1,2023,2,20,51,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-21,900.4,-3.1,2023,2,21,52,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-22,911.1,10.7,2023,2,22,53,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-23,899.0,-12.1,2023,2,23,54,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-24,895.4,-3.6,2023,2,24,55,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-25,903.4,8.0,2023,2,25,56,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-26,909.6,6.2,2023,2,26,57,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-27,900.8,-8.7,2023,2,27,58,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-02-28,913.0,12.2,2023,2,28,59,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-01,917.9,4.8,2023,3,1,60,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-02,906.5,-11.4,2023,3,2,61,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-03,898.9,-7.6,2023,3,3,62,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-04,902.4,3.5,2023,3,4,63,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-05,884.3,-18.0,2023,3,5,64,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-06,918.1,33.7,2023,3,6,65,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-07,897.1,-21.0,2023,3,7,66,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-08,902.8,5.7,2023,3,8,67,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-09,899.2,-3.6,2023,3,9,68,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-10,921.7,22.5,2023,3,10,69,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-11,889.2,-32.5,2023,3,11,70,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-12,901.8,12.6,2023,3,12,71,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-13,896.9,-5.0,2023,3,13,72,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-14,902.6,5.7,2023,3,14,73,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-15,906.0,3.5,2023,3,15,74,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-16,900.8,-5.3,2023,3,16,75,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-17,900.9,0.1,2023,3,17,76,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-18,903.5,2.6,2023,3,18,77,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-19,905.3,1.8,2023,3,19,78,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-20,910.2,4.9,2023,3,20,79,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-21,893.2,-17.0,2023,3,21,80,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-22,903.2,10.0,2023,3,22,81,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-23,890.2,-13.0,2023,3,23,82,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-24,909.2,19.0,2023,3,24,83,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-25,902.5,-6.8,2023,3,25,84,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-26,906.0,3.5,2023,3,26,85,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-27,907.2,1.3,2023,3,27,86,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-28,902.3,-5.0,2023,3,28,87,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-29,882.5,-19.7,2023,3,29,88,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-30,905.3,22.8,2023,3,30,89,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-03-31,895.4,-9.9,2023,3,31,90,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-01,899.4,4.0,2023,4,1,91,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-02,897.3,-2.2,2023,4,2,92,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-03,897.0,-0.2,2023,4,3,93,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-04,901.1,4.1,2023,4,4,94,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-05,904.7,3.6,2023,4,5,95,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-06,889.6,-15.1,2023,4,6,96,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-07,898.6,9.1,2023,4,7,97,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-08,892.9,-5.7,2023,4,8,98,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
